amt,user_id,latitudinal_distance,longitudinal_distance,is_fraud
767.032164698313,3,0.45547414423626764,0.44404167526134763,1
1044.1089496218806,2,0.6862083106447485,0.14409959255157245,1
1112.7147778303838,7,0.2162820342226524,0.7062919549746294,1
289.9888928551989,3,0.6517513619059315,0.43201713911030526,1
735.4024012806826,5,0.28440210922177434,0.6251790147087,1
320.3350740197198,8,0.5505773911176324,0.5438653697255649,1
1053.8201961091834,2,0.9692548243117385,0.5208888976019832,1
619.9831612702062,7,0.5960669226635658,0.5594576522547283,1
885.065495346596,1,0.6465069485649105,0.6679547297896543,1
833.4405862069814,0,0.2829349509000543,0.8932494502057934,1
304.0518435149458,8,0.3298803903828993,0.8355924493152602,1
772.2886143337867,3,0.42592938777068867,0.4289573846095096,1
775.3141545654653,3,0.5181854325666346,0.4043461364108881,1
712.9621661853263,3,0.11131820147942323,0.6860465938036391,1
931.7146337844207,1,0.7089718162215756,0.179851948393188,1
1053.9087082017302,2,0.7457617906316282,0.5459673238235137,1
20.31682485503815,1,0.3031742275896532,0.24976540628427746,1
1041.0839718654572,5,0.7251152095374942,0.28298796336130116,1
742.2629184739683,3,0.1118588757789123,0.633315696753682,1
7.515784923792837,9,0.6892414391574803,0.33982612436165005,1
1187.6671480512546,4,0.22548122768904316,0.645888214666974,1
306.07627511097894,3,0.3305983198573335,0.04857645283392686,1
15.854158648761647,6,0.6101717766611876,0.5557486357419178,1
334.3451888308826,8,0.288985818400614,0.963083757752878,1
778.6250313244851,3,0.6919166014657473,0.36680422864878104,1
952.0314475580072,7,0.6990920720022709,0.27626174042673984,1
907.33420893141,5,0.39978687932497264,0.6422710579531713,1
317.9640106507776,6,0.22894559701817732,0.5085708547174924,1
938.3955131463423,4,0.7351035199390096,0.3098934690465524,1
19.227644476750548,0,0.039655452575036595,0.2457629858432382,1
305.68715628541935,7,0.33730286970227524,0.9159301069917827,1
1066.5323760072695,7,0.515898524006331,0.6929471998384533,1
331.7016806789323,10,0.5644319696659192,0.4526272517686716,1
318.03328072741493,6,0.27867221825516564,0.9314712727077505,1
337.9370684027923,8,0.3803591916135458,0.6514869024149378,1
1073.2376003474262,5,0.5335827138202516,0.45160801639579917,1
293.4515011933159,8,0.3192430456349715,0.7409988440532557,1
903.3243487520242,7,0.4259033728305103,0.548966769821252,1
964.1905809908081,8,0.5386658791933342,0.34805461425426865,1
899.5235328718153,7,0.4553734508106378,0.4716753014970402,1
1048.4301157343475,2,0.8530626278849117,0.3078411167715305,1
281.5898740266034,2,0.6547904609004565,0.502212356521851,1
6.621069145874763,8,0.8274661648521735,0.45327068118261193,1
9.672329658678319,0,0.5390773946858247,0.8873880158429339,1
316.9193436682032,3,0.3705471405368823,0.16773471973969342,1
312.64202785173234,1,0.4271986472539725,0.24646209775235733,1
296.3701040413147,5,0.3232231302171828,0.5555702637079472,1
5.690851331366919,1,0.8840908187704563,0.28964314017738146,1
745.3812908670108,8,0.5336904217214737,0.6855470936654868,1
20.50118936914941,10,0.7486245431759584,0.36227064366774986,1
334.3502510676436,8,0.35561648548485975,0.9274478020784412,1
9.138065378361505,2,0.7148005056893155,0.34410258262543286,1
773.8348302400374,3,0.4603423202178108,0.4171275105171917,1
278.33105185921187,1,0.6451483596348054,0.5336232658303252,1
1071.523641500204,5,0.843348376198024,0.5820301888843555,1
617.2378106247858,6,0.6025279426240672,0.5943512284200368,1
305.856372048806,4,0.40348926494123427,0.045039550435340955,1
18.206869502371532,3,0.31373761155772484,0.41381212001231976,1
1054.4762856655793,3,0.9260561550674721,0.5424390495096647,1
328.609817952157,5,0.6078950763103326,0.8687537468659963,1
1047.8163528504779,3,0.7250627896679289,0.18559798066546623,1
1088.0503667462945,9,0.06091207816889699,0.7279123644504264,1
20.502513654284293,10,0.7485776414107645,0.36220084280543213,1
22.032276674888085,2,0.5458021680633812,0.39478560372580784,1
307.3769852105193,4,0.40170283527072015,0.6702996321237517,1
754.7320979979763,5,0.34738474723528445,0.6064658789655383,1
780.644183897659,3,0.7978673094670268,0.3439091331266655,1
11.311199178440958,0,0.4084490047058928,0.8685220239640505,1
898.6662607659107,4,0.6735881686772892,0.6877251908134272,1
984.549280901707,8,0.7438138999398249,0.5351977654734126,1
19.179396929478656,0,0.6675628177849258,0.5276665120461412,1
766.8235446699524,5,0.5964638644565348,0.39489660505106844,1
307.341596753689,1,0.20997119669207043,0.13849414875703142,1
738.2301739694318,5,0.29112858419947607,0.7436095149059089,1
306.69390244837086,5,0.4726724728965357,0.47335888771211354,1
319.07539062318057,2,0.903572797897574,0.649796874393531,1
304.3467956245402,8,0.4306231210121198,0.23884387947487123,1
1051.2225869283254,3,0.9401279356523367,0.4702181462141134,1
323.80564165912824,10,0.6548378309755766,0.6272040874011133,1
302.54533106468404,7,0.006691064655052897,0.6643860768178591,1
955.3713498939179,8,0.7668180313430081,0.4826618217474562,1
1070.955705826553,6,0.5266659163196993,0.6245074324203872,1
319.4747763711317,3,0.84293360144277,0.7739446252326169,1
756.5796521561157,5,0.38885959175199947,0.46797703122252904,1
1067.7517505341646,4,0.6733762834090086,0.4655767510402349,1
719.8009778329601,6,0.38763297165622795,0.2662366557325171,1
19.63794760430826,1,0.6763657355361361,0.6633674063068415,1
753.1333242852858,8,0.5591395248248225,0.7006644245245184,1
1094.6277363535553,7,0.07641176764472002,0.15031654981771247,1
283.810868525965,1,0.7751302117603276,0.36108093083228227,1
278.2970362498387,1,0.7816077797637999,0.38209352947769215,1
9.728773964294149,0,0.6034218740857865,0.5800041281726173,1
1039.0257681891085,4,0.5648362360010248,0.06393013010537103,1
321.0416609479788,3,0.6308195832749645,0.42512133871740554,1
931.3050976306665,1,0.6884446969670693,0.14342637402979963,1
9.100710219823313,6,0.653395472227692,0.1566448900883433,1
777.5160840878365,3,0.6337269696271234,0.3793785398966676,1
1083.0560763899045,8,0.22558502356915783,0.6305287745627979,1
15.795699960793579,6,0.5999897829610437,0.5567492799503801,1
1053.558367514029,2,0.6917808401514912,0.5365648849550302,1
294.8943376072888,9,0.25428283633847354,0.7929809980476474,1
985.9374914235711,6,0.623916424748258,0.632355649981566,1
931.4656339603206,1,0.6964912353575899,0.1577050352914096,1
317.86588965550135,6,0.19235093999384012,0.9544465178723619,1
1108.715602537631,3,0.4840606216975848,0.42685297877758893,1
317.31459906559917,4,0.43780823953617504,0.3732343172611868,1
12.14452746570119,7,0.5409024092474793,0.24747386036438618,1
767.213583782743,5,0.5888913977789412,0.39613331443308747,1
14.696182134946461,5,0.43449824833875683,0.4580133978445834,1
626.3627598474352,7,0.5734040502755411,0.47220559356083314,1
321.34705819901006,9,0.6123784077188604,0.7073715232469242,1
318.6626735473285,3,0.7855447666253734,0.6190316432584831,1
7.768189935125199,1,0.7172802353835628,0.7742631899450593,1
1091.2225497284487,7,0.03325875640108081,0.12115859375274829,1
978.370623979742,8,0.5437183929097273,0.19962449611984162,1
307.25686850623066,4,0.41418249285915326,0.6356685823158498,1
943.48674545415,7,0.6644712962366423,0.25784643416842673,1
18.02694622123269,4,0.15884274909715757,0.23983073074895625,1
319.83246091976815,8,0.21313011760713949,0.9081884770057964,1
936.136073353877,1,0.5627002235121608,0.4327435934373556,1
12.154374190093671,0,0.5048199568513835,0.13100801152949157,1
1064.3941200392153,10,0.17654968345680325,0.795511149820679,1
986.1346991123945,2,0.3554968906582676,0.7400061868929956,1
940.7550671510456,5,0.6938113248567005,0.279862781713964,1
1070.502189000682,6,0.7763364189172879,0.604729133318179,1
15.678893905763744,7,0.6045711352500363,0.44611805000136334,1
20.873031677917925,1,0.7176561073606909,0.5242968303862918,1
1062.4664531412875,4,0.7107497015505717,0.39077506803271556,1
879.2103922830728,1,0.49521877275368137,0.5214808544976882,1
1123.9103545759142,3,0.26201538263040847,0.3815037643230224,1
302.7077270454511,8,0.03165604052066784,0.6467051305505275,1
953.317346418323,7,0.7043021794535502,0.27903307417742035,1
316.35910237119356,5,0.2770414882468911,0.23270199079835352,1
907.3059518293463,5,0.41598761784147437,0.6579066544283997,1
720.9810260562115,7,0.5668994488313748,0.7503428304850331,1
745.4943334370189,3,0.19630312126221333,0.6185971069172436,1
318.73025140817145,7,0.28901121619587833,0.8943790556939498,1
289.7603968789266,3,0.34009962983568215,0.25589423189825955,1
738.6562939815619,5,0.3012494013149226,0.7435161494343642,1
302.6666655654701,8,0.017302661945239738,0.6857686768905529,1
889.4014310918062,1,0.7289432577948329,0.7471792347638654,1
928.6648219735129,1,0.6042006685716985,0.040239490406803656,1
1079.5421861987927,6,0.621503114483023,0.6106509297754387,1
323.91194709512394,9,0.267493997476631,0.7790571999210426,1
316.8927570136034,3,0.36125745063553016,0.17223881181307626,1
21.31235277439626,2,0.5723573834525963,0.2660357383452597,1
318.4227019093757,7,0.22602906300396952,0.5976577118787489,1
23.29298573487535,1,0.5672272223131771,0.7935070352183761,1
841.9964457892627,1,0.5175394109866991,0.49998841291085644,1
288.875913813367,2,0.6978911040779588,0.41525704925325735,1
932.9088553242534,1,0.45269689080256204,0.1654502331771296,1
911.70189346173,4,0.4555332145275374,0.5853520098205588,1
317.03147271372296,1,0.5268597402743551,0.09996573697376215,1
752.4571869757668,9,0.7603098461783674,0.4819024361390446,1
300.45264707677444,4,0.19560293848383392,0.18971397000483067,1
1131.3269385558558,5,0.09956573776873928,0.25959797826474,1
322.0768786501857,9,0.679571373053155,0.6694155970333739,1
978.0045298593672,8,0.4155854507785137,0.33029975853143645,1
936.2762756988012,1,0.5473611536477995,0.4366798097782102,1
43.21134252264741,1,0.4059001792433033,0.653025876038798,1
1209.597019194379,2,0.3445917097516027,0.6238295677045902,1
969.0604848134616,9,0.7778696467811703,0.555325464626939,1
985.3170448990649,7,0.7000271008911194,0.5805233161019973,1
11.017158921693238,0,0.44990051312241164,0.7975643925613889,1
10.77500585736673,0,0.43717696548453794,0.932511079800102,1
8.023961217529385,0,0.5632239381604456,0.27635109126417756,1
944.507288600773,2,0.24024316544860236,0.4835264568704819,1
302.33857314579683,6,0.3333209713549765,0.12753820857635556,1
1030.5847708705899,6,0.5024554267233906,0.08909882664115473,1
317.7110578767649,5,0.2810075463815261,0.7087118950788548,1
727.2453724196434,3,0.03261533767120539,0.7441611420755839,1
306.32493960959533,1,0.1571396245636572,0.0628176901523835,1
1045.785534474474,2,0.6322606440670454,0.07308949660414724,1
325.44922234159327,4,0.7310734816695279,0.8274484133323738,1
320.18792987536676,8,0.46914121040512785,0.7902074927777574,1
307.7590478437835,2,0.26517779875312714,0.6646220514380194,1
753.3070725059392,9,0.8286435818896338,0.38687200798144117,1
1030.1338617984777,5,0.5338794563877574,0.1391828492204432,1
318.5990513394448,2,0.7994036515048535,0.4910171131482756,1
1045.1937059846466,2,0.6443554572079554,0.09660623740199453,1
13.628314749730366,1,0.34435755817420816,0.3735925054558047,1
351.01807972161885,6,0.5649572570400007,0.5810210559981167,1
21.23769682008746,1,0.5961010599708463,0.30873921301496743,1
1076.5892424655835,6,0.43881103041711617,0.5044320805746829,1
22.13352335124616,1,0.27222199764776345,0.5552550848305866,1
322.78819958203553,4,0.7526614314830079,0.6815572446583259,1
309.5037603542266,4,0.4759684676613949,0.7501789959895934,1
301.49270962606664,6,0.09367083616185863,0.3907045027773366,1
295.07204093764676,3,0.7465525829909957,0.33398545955440395,1
941.0923889225813,1,0.07595332918867781,0.5546596525392629,1
338.43133972200957,9,0.4586166147080846,0.3153255782664303,1
289.13181689595433,8,0.27420296937112676,0.8105563210160655,1
12.740014633293232,0,0.4039448745898312,0.3524105139176197,1
6.572708693052516,8,0.8264628359554465,0.4612973123564289,1
334.4566641424233,10,0.5328887297850018,0.3917161678606932,1
1103.9193239062706,7,0.10695797025818533,0.5909075974873164,1
988.7702028013723,2,0.6626045007344152,0.38991043142665216,1
317.48413014146684,4,0.48153887041370746,0.40414528374448366,1
21.275855518357655,1,0.5833814938807806,0.2861831824819177,1
1082.472506925833,7,0.08206469837625062,0.12837535018441026,1
978.9506995272609,8,0.5775843602269043,0.21160308300502406,1
1073.914655283415,4,0.9926167753852166,0.5307174983352124,1
28.186164431135815,8,0.6413002530258791,0.25561309873869986,1
297.83725049909395,3,0.5879124251359079,0.2747143587794467,1
1036.6551617907026,4,0.5948522889886353,0.05658532916933844,1
946.0763692915925,7,0.6951250474073032,0.33753541861439607,1
309.45153767043087,1,0.3711752438581324,0.35347351837091817,1
903.0148050312418,3,0.6145574700476013,0.7523436296091174,1
776.900393117203,4,0.8361290832311263,0.39508915282474777,1
8.967452943599529,2,0.7458724687671817,0.27223816421635494,1
317.2516502454104,7,0.2779439802342045,0.867786370962931,1
859.2779578714861,1,0.6988788377057464,0.42878849527728075,1
317.3562661717224,2,0.5384215740110154,0.0892610026284728,1
6.154796874345757,1,0.797342667765559,0.23140830900139192,1
764.502897049753,6,0.6415183889852838,0.38753845406019233,1
751.6818638811894,3,0.16219619057815937,0.562287583846769,1
9.679862248806835,2,0.638422196869592,0.4748487024030383,1
939.6075211801208,5,0.6492576580424274,0.19728829021213673,1
318.03891725784183,3,0.6246465011394123,0.505300814504023,1
866.7564029941512,2,0.5884150976207558,0.423606069195708,1
316.0852110272329,7,0.47410644660297896,0.6889323575090485,1
301.9302435363546,6,0.05751671831174833,0.5044633194522059,1
300.9125312167379,7,0.4300196654362416,0.7981590968667195,1
113.49702232236791,0,0.18671406760176334,0.13760641351202524,1
299.14944282386887,6,0.17240717188830446,0.35130619972582133,1
982.726144784813,5,0.6667509044828495,0.17358799623431878,1
335.769050093553,7,0.32297117425581606,0.9543254373520412,1
733.1709544332178,4,0.21471713920394953,0.6585361319035905,1
314.7989371815994,5,0.7978078001520632,0.18485639583068994,1
19.917192343405645,0,0.19500446602758592,0.2432329517672077,1
19.890989502702546,7,0.4047838278361724,0.25783661817882647,1
1076.2518312652505,8,0.06808091453355226,0.32636163135616814,1
6.444742411566168,2,0.89957716971382,0.32530515176867664,1
313.8329398132029,6,0.8222401537475522,0.24250500968010813,1
322.91786952467896,5,0.6342572677298399,0.7014800395291478,1
933.0473738063656,1,0.8048864233429657,0.3780841767248917,1
1196.4405983612808,2,0.40694872944142996,0.6320224608025237,1
769.7253117578412,4,0.47676795581213627,0.47708445149008405,1
8.756629784176859,9,0.6189488978644492,0.15534945495881275,1
1068.6248785277276,7,0.39802833624724393,0.5906480779635412,1
1039.9937868688583,1,0.7415180856475732,0.22084724526350474,1
316.72346916776314,5,0.23683343303734417,0.26763331813203284,1
302.1282963631553,7,0.04115130051821937,0.5559570544203798,1
316.53094006913017,3,0.6221332215596549,0.12011247836822962,1
1060.79444214282,9,0.21288446083489476,0.7666747724917394,1
325.95278492405964,5,0.6663949493788581,0.6089193129316359,1
1099.3172291754465,6,0.0672654544130493,0.17415839437778427,1
315.01457768932545,4,0.7759356915112747,0.17679554827997684,1
318.8399577410745,4,0.6946644821619474,0.8207508982838924,1
707.3675886454754,5,0.21649257753793216,0.23432912462571617,1
315.9544700682687,5,0.36436959422141746,0.23427220570522606,1
1059.320713051678,9,0.2539403376001253,0.6985276028950301,1
19.82551528250349,0,0.8122793868319933,0.524921753051717,1
916.8504451316696,4,0.5136181775619937,0.1766336357763297,1
318.83135017828715,7,0.3015043148354846,0.8871541311794787,1
307.9728065339565,1,0.25505760956832074,0.20785786087433958,1
950.3405937062696,6,0.7284003173249588,0.29758717389973294,1
8.282612714180495,1,0.6794432528212879,0.642674595439551,1
321.0000440552559,9,0.2291638452171442,0.8720598174188671,1
20.99280129038279,1,0.48614284927188034,0.26081502109279564,1
22.56149989964669,1,0.6165328520903444,0.7417110754601275,1
310.873853800894,3,0.595576933871618,0.31220424204659897,1
1046.5217822771058,1,0.7542290288723115,0.5299870101948286,1
985.1514291189385,4,0.7263113755720718,0.1688502314885852,1
307.0732129531611,1,0.2011665422950351,0.3050783057480869,1
13.945399311058008,1,0.2864896257319137,0.5725630676888993,1
337.7191657583352,8,0.36808894561499084,0.7004268490988297,1
272.7016533168078,1,0.7594622274909221,0.433017950237766,1
19.003952885640476,10,0.8016516686335664,0.4411874833193665,1
317.6589961797991,4,0.5266456576866866,0.4360289854333292,1
690.2966548596843,5,0.2768817276082324,0.297229146209368,1
13.006285342030338,1,0.3105224966035864,0.753949071148139,1
878.4199026939729,1,0.5201586438113358,0.5465290862602448,1
22.481794833634677,8,0.6518761910948744,0.3688530298556588,1
753.7023161774008,3,0.17299401760381414,0.547051386203207,1
